id.orig,Original Author,Year,Delete metric,Metric.obsolete,Name.obsolete,Label,Notation,Category,by.id,by.Author,Team,Experiment,Subjects,Models,Concept,Statistics test used,Result,Comments,,,
19518,Rolon2006,2006,,NSF,number of sequence flows,NumberOfSequenceFlows,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSFA,number of sequence flows between activities,NumberOfSequenceFlowsBetweenActivities,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSFE,number of sequence flows from Events,NumberOfSequenceFlowsFromEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSFG,number of sequence flows from Gateways,NumberOfSequenceFlowFromGateways,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSLE,number of start link event,NumberOfStartLinkEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSMsE,number of start message event,NumberOfStartMessageEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSMuE,number of start multiple event,NumberOfStartMultipleEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSNE,number of start none event,NumberOfStartNoneEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSRE,number of start rule event,NumberOfStartRuleEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSTE,number of start timer event,NumberOfStartTimerEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NT,number of tasks,NumberOfTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,PDOPIn,rate of input data object over the total of data objects,RateOfInputDataObjectOverTotalDObjects,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,PDOPOut,rate of output data object over the total of data objects,RateOfOutputDataObjectOverTotalDObjects,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,PDOTOut,rate of output data object over the total of tasks,RateOfOutputDataObjectOverTheTotalOfTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,PLT,rate of pools and lanes over the total of tasks,RateOfPoolsAndLanesOverTheTotalOfTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,Dup,TNA,total number of activities\cite{Garcia2003inte},NumberOfActivitiesRolon,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNCS,total number of collapsed sub-processes,NumberOfCollapsedSubProcesses,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNDO,total number of data objects,NumberOfDataObjects,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNEE,total number of end events,NumberOfEndEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNE,total number of events,NumberOfEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNG,total number of gateways,NumberOfGateways,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTIE,total number of intermediate events,NumberOfIntermediateEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTSE,total number of start events,NumberOfStartEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNT,total number of tasks,TNumberOfTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,CLA,connectivity level between activities,ConnectivityLevelBetweenActivities,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,CLP,connectivity level between pools,ConnectivityLevelBetweenPools,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSA,number of collapsed ad-hoc sub-process,NumberOfCollapsedAdHocSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSC,number of collapsed compensation sub-process,NumberOfCollapsedCompensationSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSL,number of collapsed looping sub-process,NumberOfCollapsedLoopingSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSMI,number of collapsed multiple instance sub-process,NumberOfCollapsedMultipleInstanceSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCS,number of collapsed sub-process,NumberOfCollapsedSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTC,number of compensation tasks,NumberOfCompensationTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCD,Number of complex decision/merge,NumberOfComplexDecisionMerge,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NECaE,number of end cancel event,NumberOfEndCancelEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NECoE,number of end compensation event,NumberOfEndCompensationEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEEE,number of end error event,NumberOfEndErrorEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NELE,number of end link event,NumberOfEndLinkEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEMsE,number of end message event,NumberOfEndMessageEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEMuE,number of end multiple event,NumberOfEndMultipleEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NENE,number of end none event,NumberOfEndNoneEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NETE,number of end terminate event,NumberOfEndTerminateEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEDDB,number of exclusive decision/merge data-based,NumberOfExclusiveDecisionMergeDataBased,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEDEB,number of exclusive decision/merge event-based,NumberOfExclusiveDecisionMergeEventBased,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NID,number of incusive decision/merge,NumberOfIncusiveDecisionMerge,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NDOIn,number of input data objects,NumberOfInputDataObjects,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NICaE,number of intermediate cancel event,NumberOfIntermediateCancelEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NICoE,number of intermediate compensation event,NumberOfIntermediateCompensationEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIEE,number of intermediate error event,NumberOfIntermediateErrorEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NILE,number of intermediate link event,NumberOfIntermediateLinkEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIMsE,number of intermediate message event,NumberOfIntermediateMessageEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIMuE,number of intermediate multiple event,NumberOfIntermediateMultipleEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NINE,number of intermediate none event,NumberOfIntermediateNoneEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIRE,number of intermediate rule event,NumberOfIntermediateRuleEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NITE,number of intermediate timer event,NumberOfIntermediateTimerEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NL,number of lanes,NumberOfLanes,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTL,number of looping tasks,NumberOfLoopingTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NMF,number of message flows,NumberOfMessageFlows,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTMI,number of multiple instances tasks,NumberOfMultipleInstancesTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NDOOut,number of output data objects,NumberOfOutputDataObjects,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NPF,number of parallel fork/join,NumberOfParallelForkJoin,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NP,number of pools,NumberOfPools,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSF,number of sequence flows,NumberOfSequenceFlows,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,validated,,,,
19518,Rolon2006,2006,,NSFA,number of sequence flows between activities,NumberOfSequenceFlowsBetweenActivities,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSFE,number of sequence flows from Events,NumberOfSequenceFlowsFromEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSFG,number of sequence flows from Gateways,NumberOfSequenceFlowFromGateways,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSLE,number of start link event,NumberOfStartLinkEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSMsE,number of start message event,NumberOfStartMessageEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSMuE,number of start multiple event,NumberOfStartMultipleEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSNE,number of start none event,NumberOfStartNoneEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSRE,number of start rule event,NumberOfStartRuleEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSTE,number of start timer event,NumberOfStartTimerEvent,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NT,number of tasks,NumberOfTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,PDOPIn,rate of input data object over the total of data objects,RateOfInputDataObjectOverTotalDObjects,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,PDOPOut,rate of output data object over the total of data objects,RateOfOutputDataObjectOverTotalDObjects,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,PDOTOut,rate of output data object over the total of tasks,RateOfOutputDataObjectOverTheTotalOfTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,PLT,rate of pools and lanes over the total of tasks,RateOfPoolsAndLanesOverTheTotalOfTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,Dup,TNA,total number of activities\cite{Garcia2003inte},NumberOfActivitiesRolon,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNCS,total number of collapsed sub-processes,NumberOfCollapsedSubProcesses,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNDO,total number of data objects,NumberOfDataObjects,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNEE,total number of end events,NumberOfEndEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNE,total number of events,NumberOfEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNG,total number of gateways,NumberOfGateways,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTIE,total number of intermediate events,NumberOfIntermediateEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTSE,total number of start events,NumberOfStartEvents,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,TNT,total number of tasks,TNumberOfTasks,BPMN,Hw,31492,Rolon2008,Rolon,13,37,10,Understandability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,CLA,connectivity level between activities,ConnectivityLevelBetweenActivities,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,CLP,connectivity level between pools,ConnectivityLevelBetweenPools,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSA,number of collapsed ad-hoc sub-process,NumberOfCollapsedAdHocSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSC,number of collapsed compensation sub-process,NumberOfCollapsedCompensationSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSL,number of collapsed looping sub-process,NumberOfCollapsedLoopingSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSMI,number of collapsed multiple instance sub-process,NumberOfCollapsedMultipleInstanceSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCS,number of collapsed sub-process,NumberOfCollapsedSubProcess,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,validated,,,,
19518,Rolon2006,2006,,NTC,number of compensation tasks,NumberOfCompensationTasks,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCD,Number of complex decision/merge,NumberOfComplexDecisionMerge,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NECaE,number of end cancel event,NumberOfEndCancelEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NECoE,number of end compensation event,NumberOfEndCompensationEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEEE,number of end error event,NumberOfEndErrorEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NELE,number of end link event,NumberOfEndLinkEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEMsE,number of end message event,NumberOfEndMessageEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEMuE,number of end multiple event,NumberOfEndMultipleEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NENE,number of end none event,NumberOfEndNoneEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NETE,number of end terminate event,NumberOfEndTerminateEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEDDB,number of exclusive decision/merge data-based,NumberOfExclusiveDecisionMergeDataBased,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEDEB,number of exclusive decision/merge event-based,NumberOfExclusiveDecisionMergeEventBased,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NID,number of incusive decision/merge,NumberOfIncusiveDecisionMerge,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NDOIn,number of input data objects,NumberOfInputDataObjects,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NICaE,number of intermediate cancel event,NumberOfIntermediateCancelEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NICoE,number of intermediate compensation event,NumberOfIntermediateCompensationEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIEE,number of intermediate error event,NumberOfIntermediateErrorEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NILE,number of intermediate link event,NumberOfIntermediateLinkEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIMsE,number of intermediate message event,NumberOfIntermediateMessageEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIMuE,number of intermediate multiple event,NumberOfIntermediateMultipleEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NINE,number of intermediate none event,NumberOfIntermediateNoneEvent,BPMN,Hw,31492,Rolon2008,Rolon,14,6,10,Modifiability,Spearman correlation,No,,,,
